"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/27/2024 01:12:56:877 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","mean [age] of turtles"
"946","6","1","1.5","no-visualization","500","300","2.078","4","0.4965094217024042","33.67"
"945","5","1","1.5","no-visualization","500","300","1.992","4","0.48335406594363894","33.758"
"949","9","1","1.5","no-visualization","500","300","2.342","4","0.5199055537691207","33.28"
"947","7","1","1.5","no-visualization","500","300","2.156","4","0.49357581578183285","34.292"
"919","9","1","1.2","no-visualization","500","300","2.158","4","0.4662958611049206","32.918"
"951","1","1","1.6","no-visualization","500","300","1","4","0.3139942968294487","42.896"
"950","10","1","1.5","no-visualization","500","300","2.536","4","0.49940412310344007","33.396"
"954","4","1","1.6","no-visualization","500","300","1.936","4","0.4767691001985978","37.686"
"952","2","1","1.6","no-visualization","500","300","1.48","4","0.3392682331400674","42.628"
"921","1","1","1.3","no-visualization","500","300","1","4","0.3088266042751855","44.27"
"956","6","1","1.6","no-visualization","500","300","2.176","4","0.5203898110106824","35.796"
"955","5","1","1.6","no-visualization","500","300","2.068","4","0.47750815398218766","34.632"
"959","9","1","1.6","no-visualization","500","300","2.364","4","0.49981723455246474","33.524"
"957","7","1","1.6","no-visualization","500","300","2.188","4","0.4927070458068923","33.356"
"926","6","1","1.3","no-visualization","500","300","1.99","4","0.4584838420443077","34.81"
"961","1","1","1.7","no-visualization","500","300","1","4","0.3025685577544497","46.886"
"960","10","1","1.6","no-visualization","500","300","2.404","4","0.5091654640314385","33.254"
"964","4","1","1.7","no-visualization","500","300","2.004","4","0.512222956615985","36.966"
"962","2","1","1.7","no-visualization","500","300","1.464","4","0.3491740846782484","42.708"
"966","6","1","1.7","no-visualization","500","300","2.146","4","0.4858352875145796","35.042"
"965","5","1","1.7","no-visualization","500","300","2.088","4","0.5139062527874411","36.76"
"968","8","1","1.7","no-visualization","500","300","2.33","4","0.513972548068854","33.318"
"944","4","1","1.5","no-visualization","500","300","1.92","4","0.47130628500311056","37.908"
"967","7","1","1.7","no-visualization","500","300","2.236","4","0.5033616308190927","34.84"
"970","10","1","1.7","no-visualization","500","300","2.532","4","0.5045371395081931","31.548"
"969","9","1","1.7","no-visualization","500","300","2.398","4","0.498219234615035","33.848"
"973","3","1","1.8","no-visualization","500","300","1.866","4","0.4649975294219796","38.68"
"948","8","1","1.5","no-visualization","500","300","2.286","4","0.5119499147888658","34.704"
"972","2","1","1.8","no-visualization","500","300","1.512","4","0.3586508808308414","43.92"
"975","5","1","1.8","no-visualization","500","300","2.074","4","0.49154099913721594","36.322"
"978","8","1","1.8","no-visualization","500","300","2.316","4","0.49783247897734","33.428"
"974","4","1","1.8","no-visualization","500","300","1.94","4","0.46350274864646845","38.95"
"953","3","1","1.6","no-visualization","500","300","1.872","4","0.4669321311929368","39.524"
"977","7","1","1.8","no-visualization","500","300","2.238","4","0.4877856351708278","35.094"
"979","9","1","1.8","no-visualization","500","300","2.454","4","0.5125918562041387","34.098"
"983","3","1","1.9","no-visualization","500","300","1.85","4","0.4645776342112509","41.264"
"980","10","1","1.8","no-visualization","500","300","2.592","4","0.5082296463796001","32.034"
"984","4","1","1.9","no-visualization","500","300","1.964","4","0.47802394746072274","37.824"
"982","2","1","1.9","no-visualization","500","300","1.474","4","0.3618838104587145","41.342"
"986","6","1","1.9","no-visualization","500","300","2.134","4","0.5006868871605897","33.474"
"985","5","1","1.9","no-visualization","500","300","2.07","4","0.47849761894045095","35.498"
"988","8","1","1.9","no-visualization","500","300","2.19","4","0.4782813129423377","35.414"
"987","7","1","1.9","no-visualization","500","300","2.346","4","0.4960561243279068","32.888"
"990","10","1","1.9","no-visualization","500","300","2.554","4","0.5021940124622694","33.154"
"958","8","1","1.6","no-visualization","500","300","2.392","4","0.5081576422740496","33.17"
"989","9","1","1.9","no-visualization","500","300","2.5","4","0.5080771576004797","34.308"
"991","1","1","2","no-visualization","500","300","1","4","0.36327035937244256","43.928"
"992","2","1","2","no-visualization","500","300","1.464","4","0.3922532465670957","42.304"
"963","3","1","1.7","no-visualization","500","300","1.848","4","0.4498367217229048","39.916"
"996","6","1","2","no-visualization","500","300","2.264","4","0.5037154740684152","35.53"
"994","4","1","2","no-visualization","500","300","1.976","4","0.4747667706084595","37.006"
"995","5","1","2","no-visualization","500","300","2.114","4","0.48841077501342384","33.354"
"971","1","1","1.8","no-visualization","500","300","1","4","0.33124023879336767","42.66"
"998","8","1","2","no-visualization","500","300","2.352","4","0.5059563574532402","33.432"
"1002","2","1","0.1","no-visualization","500","300","1.262","4","0.3796006900269543","12.088"
"999","9","1","2","no-visualization","500","300","2.404","4","0.5101332045521354","35.608"
"1000","10","1","2","no-visualization","500","300","2.468","4","0.49320940078627895","33.584"
"976","6","1","1.8","no-visualization","500","300","2.078","4","0.486862086337184","34.508"
"981","1","1","1.9","no-visualization","500","300","1","4","0.33722009315597734","42.704"
"1003","3","1","0.1","no-visualization","500","300","1.504","4","0.36738362330130697","10.322"
"1004","4","1","0.1","no-visualization","500","300","1.768","4","0.37620073247666014","9.592"
"1008","8","1","0.1","no-visualization","500","300","2.684","4","0.39014191744401944","8.966"
"1005","5","1","0.1","no-visualization","500","300","2.048","4","0.37540392797283956","9.118"
"1010","10","1","0.1","no-visualization","500","300","3.344","4","0.3708724687918207","7.072"
"1011","1","1","0.2","no-visualization","500","300","1","4","0.344099690039373","36.998"
"1009","9","1","0.1","no-visualization","500","300","3.02","4","0.370926121033021","8.288"
"1012","2","1","0.2","no-visualization","500","300","1.174","4","0.3356538106945294","30.608"
"1015","5","1","0.2","no-visualization","500","300","1.584","4","0.3304035986605881","28.92"
"1013","3","1","0.2","no-visualization","500","300","1.286","4","0.3478971198388721","32.302"
"1014","4","1","0.2","no-visualization","500","300","1.576","4","0.35362495942875627","27.096"
"1016","6","1","0.2","no-visualization","500","300","1.698","4","0.3548842318742602","27.152"
"1019","9","1","0.2","no-visualization","500","300","2.252","4","0.3512740908906633","25.374"
"1017","7","1","0.2","no-visualization","500","300","1.88","4","0.3752233774945503","25.866"
"1018","8","1","0.2","no-visualization","500","300","2.028","4","0.352222956633887","24.376"
"1020","10","1","0.2","no-visualization","500","300","2.418","4","0.3531431366155854","22.966"
"1021","1","1","0.3","no-visualization","500","300","1","4","0.19497099312642385","45.064"
"1023","3","1","0.3","no-visualization","500","300","1.314","4","0.2872814274497305","31.532"
"1022","2","1","0.3","no-visualization","500","300","1.176","4","0.25548652372341357","36.182"
"1001","1","1","0.1","no-visualization","500","300","1","4","0.378785759583634","13.96"
"1025","5","1","0.3","no-visualization","500","300","1.518","4","0.2958890093554042","31.102"
"1024","4","1","0.3","no-visualization","500","300","1.434","4","0.281896417586394","30.992"
"997","7","1","2","no-visualization","500","300","2.292","4","0.5010380275804432","35.094"
"1028","8","1","0.3","no-visualization","500","300","1.926","4","0.2851933563075533","28.148"
"993","3","1","2","no-visualization","500","300","1.854","4","0.46147858914097484","39.316"
"1026","6","1","0.3","no-visualization","500","300","1.734","4","0.3113153406383994","29.588"
"1031","1","1","0.4","no-visualization","500","300","1","4","0.19602780173358925","42.776"
"1029","9","1","0.3","no-visualization","500","300","2.102","4","0.313322458345805","27.694"
"1034","4","1","0.4","no-visualization","500","300","1.44","4","0.32635225334957396","31.588"
"1033","3","1","0.4","no-visualization","500","300","1.372","4","0.328446943626494","32.15"
"1036","6","1","0.4","no-visualization","500","300","1.756","4","0.3543601335240821","28.942"
"1006","6","1","0.1","no-visualization","500","300","2.212","4","0.37628758750502317","9.2"
"1035","5","1","0.4","no-visualization","500","300","1.634","4","0.3361555151073893","31.228"
"1038","8","1","0.4","no-visualization","500","300","2.02","4","0.3438994840002264","27.742"
"1037","7","1","0.4","no-visualization","500","300","1.924","4","0.3741614661872172","28.016"
"1007","7","1","0.1","no-visualization","500","300","2.604","4","0.39933714030782985","8.038"
"1041","1","1","0.5","no-visualization","500","300","1","4","0.22649748964172559","44.006"
"1040","10","1","0.4","no-visualization","500","300","2.126","4","0.37191723024900064","27.396"
"1042","2","1","0.5","no-visualization","500","300","1.334","4","0.4017771648448939","33.986"
"1044","4","1","0.5","no-visualization","500","300","1.562","4","0.4237221555194581","32.742"
"1047","7","1","0.5","no-visualization","500","300","1.876","4","0.4479718484625232","29.278"
"1045","5","1","0.5","no-visualization","500","300","1.696","4","0.44482759141734696","31.936"
"1046","6","1","0.5","no-visualization","500","300","1.836","4","0.451817030419541","29.984"
"1048","8","1","0.5","no-visualization","500","300","2.208","4","0.4677399467207914","26.67"
"1051","1","1","0.6","no-visualization","500","300","1","4","0.23865743885206595","43.764"
"1049","9","1","0.5","no-visualization","500","300","2.072","4","0.44504166997380745","26.688"
"1050","10","1","0.5","no-visualization","500","300","2.358","4","0.4776087937808241","27.324"
"1052","2","1","0.6","no-visualization","500","300","1.416","4","0.43842541865365386","41.516"
"1053","3","1","0.6","no-visualization","500","300","1.582","4","0.46902371949123367","33.958"
"1055","5","1","0.6","no-visualization","500","300","1.766","4","0.47102025136627884","32.56"
"1054","4","1","0.6","no-visualization","500","300","1.68","4","0.469893551918704","33.942"
"1057","7","1","0.6","no-visualization","500","300","2.006","4","0.5068466215713967","34.464"
"1056","6","1","0.6","no-visualization","500","300","1.882","4","0.47090651137563877","32.862"
"1058","8","1","0.6","no-visualization","500","300","2.078","4","0.4949942942058854","34.07"
"1059","9","1","0.6","no-visualization","500","300","2.154","4","0.5090978878589884","32.778"
"1062","2","1","0.7","no-visualization","500","300","1.47","4","0.4270843174396188","43.418"
"1027","7","1","0.3","no-visualization","500","300","1.956","4","0.31491611033237565","28.354"
"1061","1","1","0.7","no-visualization","500","300","1","4","0.23609036775552014","43.748"
"1060","10","1","0.6","no-visualization","500","300","2.184","4","0.5096945837888023","33.556"
"1063","3","1","0.7","no-visualization","500","300","1.616","4","0.45141845278845644","36.238"
"1030","10","1","0.3","no-visualization","500","300","2.306","4","0.3233645439234544","27.258"
"1067","7","1","0.7","no-visualization","500","300","2.122","4","0.4754906748355708","32.554"
"1032","2","1","0.4","no-visualization","500","300","1.192","4","0.29653068351050216","34.256"
"1039","9","1","0.4","no-visualization","500","300","2.138","4","0.36552541030666535","24.504"
"1066","6","1","0.7","no-visualization","500","300","1.894","4","0.47516070637212116","36.244"
"1065","5","1","0.7","no-visualization","500","300","1.822","4","0.46201260234642444","34.3"
"1043","3","1","0.5","no-visualization","500","300","1.52","4","0.42361323585994637","31.196"
"1069","9","1","0.7","no-visualization","500","300","2.272","4","0.4878997687408828","30.538"
"1075","5","1","0.8","no-visualization","500","300","1.85","4","0.4538380850874855","34.212"
"1072","2","1","0.8","no-visualization","500","300","1.48","4","0.38860346843147664","43.262"
"1073","3","1","0.8","no-visualization","500","300","1.62","4","0.4335308857674885","35.024"
"1076","6","1","0.8","no-visualization","500","300","1.968","4","0.4376658092201187","34.432"
"1077","7","1","0.8","no-visualization","500","300","1.996","4","0.4526574373877325","34.272"
"1078","8","1","0.8","no-visualization","500","300","2.09","4","0.45966443326455364","33.022"
"1079","9","1","0.8","no-visualization","500","300","2.244","4","0.46300122088196527","32.116"
"1082","2","1","0.9","no-visualization","500","300","1.446","4","0.3575031050929932","44.256"
"1080","10","1","0.8","no-visualization","500","300","2.39","4","0.4654560834768519","29.982"
"1081","1","1","0.9","no-visualization","500","300","1","4","0.2622034458687837","43.966"
"1083","3","1","0.9","no-visualization","500","300","1.712","4","0.41059597575957785","36.148"
"1086","6","1","0.9","no-visualization","500","300","1.97","4","0.4551807366065257","33.138"
"1084","4","1","0.9","no-visualization","500","300","1.774","4","0.4309952662258914","34.786"
"1085","5","1","0.9","no-visualization","500","300","1.914","4","0.4358931148861313","32.174"
"1087","7","1","0.9","no-visualization","500","300","2.076","4","0.4585544988463081","32.222"
"1090","10","1","0.9","no-visualization","500","300","2.436","4","0.4638233506064899","29.802"
"1088","8","1","0.9","no-visualization","500","300","2.15","4","0.468916090598026","33.488"
"1089","9","1","0.9","no-visualization","500","300","2.264","4","0.45784284536309156","32.342"
"1091","1","1","1","no-visualization","500","300","1","4","0.3069645760038816","41.974"
"1094","4","1","1","no-visualization","500","300","1.744","4","0.44294533551554843","36.902"
