"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/26/2024 11:18:31:264 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"290","10","1","0.9","no-visualization","500","300","500","2.476","3.71","0.47032619981410523","true"
"293","3","1","1","no-visualization","500","300","500","1.658","3.596","0.44781144098479336","true"
"294","4","1","1","no-visualization","500","300","500","1.782","3.814","0.44874701846965703","true"
"296","6","1","1","no-visualization","500","300","500","1.844","3.668","0.4602729301948048","true"
"295","5","1","1","no-visualization","500","300","500","1.904","3.802","0.4667126745168182","true"
"297","7","1","1","no-visualization","500","300","500","2.076","3.656","0.4878039712716518","true"
"298","8","1","1","no-visualization","500","300","500","2.14","3.726","0.4660841392121508","true"
"299","9","1","1","no-visualization","500","300","500","2.276","3.584","0.4651239798770264","true"
"301","1","1","1.1","no-visualization","500","300","500","1","3.47","0.3076422885796603","true"
"300","10","1","1","no-visualization","500","300","500","2.376","3.632","0.4937339387997317","true"
"302","2","1","1.1","no-visualization","500","300","500","1.45","3.61","0.3669232389850692","true"
"304","4","1","1.1","no-visualization","500","300","500","1.824","3.752","0.44344439535542307","true"
"303","3","1","1.1","no-visualization","500","300","500","1.646","3.548","0.4347636046970751","true"
"305","5","1","1.1","no-visualization","500","300","500","1.856","3.57","0.45299802098110314","true"
"306","6","1","1.1","no-visualization","500","300","500","1.864","3.768","0.4616457206212976","true"
"308","8","1","1.1","no-visualization","500","300","500","2.132","3.694","0.4758135584910799","true"
"307","7","1","1.1","no-visualization","500","300","500","2.044","3.928","0.4649780681738866","true"
"309","9","1","1.1","no-visualization","500","300","500","2.086","3.666","0.46331839094786276","true"
"311","1","1","1.2","no-visualization","500","300","500","1","3.458","0.3226909909639456","true"
"313","3","1","1.2","no-visualization","500","300","500","1.674","3.634","0.4376975101553166","true"
"310","10","1","1.1","no-visualization","500","300","500","2.328","3.544","0.4625739002327712","true"
"312","2","1","1.2","no-visualization","500","300","500","1.432","3.552","0.3707896824754284","true"
"314","4","1","1.2","no-visualization","500","300","500","1.79","3.654","0.44486579533961174","true"
"315","5","1","1.2","no-visualization","500","300","500","1.868","3.652","0.45972092334384157","true"
"316","6","1","1.2","no-visualization","500","300","500","2.076","3.82","0.4737593853915839","true"
"317","7","1","1.2","no-visualization","500","300","500","2.08","3.776","0.48250278882869224","true"
"321","1","1","1.3","no-visualization","500","300","500","1","3.582","0.32766258584002955","true"
"319","9","1","1.2","no-visualization","500","300","500","2.106","3.63","0.4694758315550421","true"
"318","8","1","1.2","no-visualization","500","300","500","2.264","3.62","0.49179807428944633","true"
"320","10","1","1.2","no-visualization","500","300","500","2.452","3.614","0.48696388042566335","true"
"322","2","1","1.3","no-visualization","500","300","500","1.504","3.616","0.38103007084435525","true"
"323","3","1","1.3","no-visualization","500","300","500","1.65","3.664","0.4443304585923936","true"
"324","4","1","1.3","no-visualization","500","300","500","1.85","3.758","0.464151281708884","true"
"325","5","1","1.3","no-visualization","500","300","500","1.938","3.684","0.4707646643519639","true"
"326","6","1","1.3","no-visualization","500","300","500","1.996","3.618","0.47302381174190844","true"
"327","7","1","1.3","no-visualization","500","300","500","2.142","3.614","0.4836321232805875","true"
"328","8","1","1.3","no-visualization","500","300","500","2.278","3.7","0.4939218263783617","true"
"329","9","1","1.3","no-visualization","500","300","500","2.272","3.632","0.49070150029851883","true"
"331","1","1","1.4","no-visualization","500","300","500","1","3.662","0.32317365305629386","true"
"330","10","1","1.3","no-visualization","500","300","500","2.306","3.696","0.49978611360133807","true"
"332","2","1","1.4","no-visualization","500","300","500","1.48","3.608","0.3710270117048421","true"
"333","3","1","1.4","no-visualization","500","300","500","1.774","3.674","0.46835667089695854","true"
"335","5","1","1.4","no-visualization","500","300","500","1.958","3.62","0.49016809104034503","true"
"334","4","1","1.4","no-visualization","500","300","500","1.918","3.77","0.4856605516980517","true"
"336","6","1","1.4","no-visualization","500","300","500","2.004","3.72","0.5074212324387526","true"
"337","7","1","1.4","no-visualization","500","300","500","2.13","3.85","0.5002691779440435","true"
"338","8","1","1.4","no-visualization","500","300","500","2.354","3.698","0.505247958796638","true"
"339","9","1","1.4","no-visualization","500","300","500","2.258","3.786","0.4996539699367692","true"
"340","10","1","1.4","no-visualization","500","300","500","2.33","3.706","0.5228124918516147","true"
"341","1","1","1.5","no-visualization","500","300","500","1","3.608","0.34039030745814297","true"
"342","2","1","1.5","no-visualization","500","300","500","1.472","3.68","0.3537943359740503","true"
"343","3","1","1.5","no-visualization","500","300","500","1.818","3.712","0.46410812371133975","true"
"344","4","1","1.5","no-visualization","500","300","500","1.946","3.818","0.4854989029262998","true"
"345","5","1","1.5","no-visualization","500","300","500","2.042","3.564","0.49464750323297835","true"
"346","6","1","1.5","no-visualization","500","300","500","2.076","3.776","0.4975154704734335","true"
"347","7","1","1.5","no-visualization","500","300","500","2.256","3.606","0.5192446462145182","true"
"348","8","1","1.5","no-visualization","500","300","500","2.326","3.644","0.5198592783840666","true"
"351","1","1","1.6","no-visualization","500","300","500","1","3.538","0.3599265417839266","true"
"349","9","1","1.5","no-visualization","500","300","500","2.482","3.586","0.5223134090269305","true"
"350","10","1","1.5","no-visualization","500","300","500","2.506","3.642","0.5130151328482758","true"
"352","2","1","1.6","no-visualization","500","300","500","1.478","3.61","0.3628139878361029","true"
"353","3","1","1.6","no-visualization","500","300","500","1.866","3.804","0.4683148822373291","true"
"354","4","1","1.6","no-visualization","500","300","500","1.922","3.684","0.4612615222544111","true"
"355","5","1","1.6","no-visualization","500","300","500","2.056","3.76","0.49453797863956256","true"
"356","6","1","1.6","no-visualization","500","300","500","2.066","3.664","0.4778999048236708","true"
"357","7","1","1.6","no-visualization","500","300","500","2.254","3.854","0.511511040074708","true"
"359","9","1","1.6","no-visualization","500","300","500","2.314","3.604","0.5136732008437019","true"
"361","1","1","1.7","no-visualization","500","300","500","1","3.582","0.35880447683912875","true"
"358","8","1","1.6","no-visualization","500","300","500","2.304","3.87","0.5128969253641493","true"
"360","10","1","1.6","no-visualization","500","300","500","2.616","3.772","0.5136990580616676","true"
"362","2","1","1.7","no-visualization","500","300","500","1.502","3.596","0.3764816292465175","true"
"363","3","1","1.7","no-visualization","500","300","500","1.844","3.576","0.4739594183622991","true"
"364","4","1","1.7","no-visualization","500","300","500","1.948","3.786","0.477116965834291","true"
"365","5","1","1.7","no-visualization","500","300","500","2.06","3.748","0.48976555664905025","true"
"367","7","1","1.7","no-visualization","500","300","500","2.352","3.7","0.5324062921436793","true"
"366","6","1","1.7","no-visualization","500","300","500","2.12","3.776","0.48950990043478515","true"
"368","8","1","1.7","no-visualization","500","300","500","2.216","3.716","0.5110193064699301","true"
"369","9","1","1.7","no-visualization","500","300","500","2.456","3.75","0.5060501654662248","true"
"371","1","1","1.8","no-visualization","500","300","500","1","3.548","0.3403642645153582","true"
"372","2","1","1.8","no-visualization","500","300","500","1.456","3.628","0.38518699857450905","true"
"370","10","1","1.7","no-visualization","500","300","500","2.656","3.728","0.5196207360123802","true"
"373","3","1","1.8","no-visualization","500","300","500","1.846","3.828","0.4519461865444104","true"
"375","5","1","1.8","no-visualization","500","300","500","2.094","3.682","0.4892045896936788","true"
"374","4","1","1.8","no-visualization","500","300","500","1.93","3.716","0.4978314787116571","true"
"377","7","1","1.8","no-visualization","500","300","500","2.262","3.686","0.5000876222115894","true"
"376","6","1","1.8","no-visualization","500","300","500","2.174","3.67","0.4827791560567477","true"
"378","8","1","1.8","no-visualization","500","300","500","2.382","3.66","0.5135587909365283","true"
"379","9","1","1.8","no-visualization","500","300","500","2.332","3.684","0.49999920870425324","true"
"380","10","1","1.8","no-visualization","500","300","500","2.526","3.89","0.5065984283226719","true"
"381","1","1","1.9","no-visualization","500","300","500","1","3.602","0.3577764302662799","true"
"383","3","1","1.9","no-visualization","500","300","500","1.84","3.748","0.44109770546834776","true"
"382","2","1","1.9","no-visualization","500","300","500","1.478","3.636","0.37746961064723006","true"
"384","4","1","1.9","no-visualization","500","300","500","2","3.77","0.47227894505275536","true"
"385","5","1","1.9","no-visualization","500","300","500","2.102","3.68","0.501624208099033","true"
"386","6","1","1.9","no-visualization","500","300","500","2.164","3.738","0.4897652250962752","true"
"387","7","1","1.9","no-visualization","500","300","500","2.192","3.724","0.502183324120702","true"
"388","8","1","1.9","no-visualization","500","300","500","2.218","3.806","0.48351089115358314","true"
"389","9","1","1.9","no-visualization","500","300","500","2.364","3.784","0.5008036543529673","true"
"391","1","1","2","no-visualization","500","300","500","1","3.592","0.3770038077215983","true"
"390","10","1","1.9","no-visualization","500","300","500","2.652","3.714","0.5217347760647599","true"
"394","4","1","2","no-visualization","500","300","500","1.96","3.664","0.48840782722825443","true"
"392","2","1","2","no-visualization","500","300","500","1.45","3.638","0.4067989810097267","true"
"395","5","1","2","no-visualization","500","300","500","2.066","3.858","0.5036448246095897","true"
"393","3","1","2","no-visualization","500","300","500","1.866","3.816","0.4559630706490962","true"
"396","6","1","2","no-visualization","500","300","500","2.236","3.696","0.5100493583415601","true"
"397","7","1","2","no-visualization","500","300","500","2.224","3.85","0.5180681712718839","true"
"399","9","1","2","no-visualization","500","300","500","2.458","3.706","0.5018270076267385","true"
"398","8","1","2","no-visualization","500","300","500","2.342","3.87","0.5076599803869127","true"
"400","10","1","2","no-visualization","500","300","500","2.55","3.686","0.5106591677002698","true"
"402","2","1","0.1","no-visualization","500","300","500","1.276","3.57","0.38498977451494476","true"
"401","1","1","0.1","no-visualization","500","300","500","1","3.798","0.39181427597715435","true"
"403","3","1","0.1","no-visualization","500","300","500","1.598","3.64","0.38528401619715263","true"
"405","5","1","0.1","no-visualization","500","300","500","2.032","3.528","0.3647234166910198","true"
"404","4","1","0.1","no-visualization","500","300","500","1.762","3.618","0.38014923235307285","true"
"407","7","1","0.1","no-visualization","500","300","500","2.282","3.538","0.39926943297457057","true"
"406","6","1","0.1","no-visualization","500","300","500","2.102","3.52","0.40005958537366726","true"
"408","8","1","0.1","no-visualization","500","300","500","2.776","3.564","0.39915845776688164","true"
"409","9","1","0.1","no-visualization","500","300","500","2.894","3.67","0.37957347127596963","true"
"410","10","1","0.1","no-visualization","500","300","500","3.214","3.528","0.37618843438993355","true"
"412","2","1","0.2","no-visualization","500","300","500","1.15","3.904","0.3310947108522044","true"
"413","3","1","0.2","no-visualization","500","300","500","1.356","3.872","0.36967751312071057","true"
"411","1","1","0.2","no-visualization","500","300","500","1","3.816","0.33505809345794313","true"
"415","5","1","0.2","no-visualization","500","300","500","1.708","3.698","0.35479753181642876","true"
"414","4","1","0.2","no-visualization","500","300","500","1.504","3.686","0.36443001947768033","true"
"416","6","1","0.2","no-visualization","500","300","500","1.786","3.668","0.3598909553330158","true"
"417","7","1","0.2","no-visualization","500","300","500","1.902","3.594","0.34782449936579934","true"
"418","8","1","0.2","no-visualization","500","300","500","1.854","3.676","0.35250560049782204","true"
"419","9","1","0.2","no-visualization","500","300","500","2.154","3.664","0.3458001714946132","true"
"421","1","1","0.3","no-visualization","500","300","500","1","3.592","0.2174349572403188","true"
"420","10","1","0.2","no-visualization","500","300","500","2.44","3.682","0.3451040471390916","true"
"422","2","1","0.3","no-visualization","500","300","500","1.178","3.596","0.27448587062603547","true"
"423","3","1","0.3","no-visualization","500","300","500","1.346","3.624","0.30224830280140746","true"
"424","4","1","0.3","no-visualization","500","300","500","1.474","3.534","0.29803873209898746","true"
"425","5","1","0.3","no-visualization","500","300","500","1.61","3.558","0.29450071017766055","true"
"427","7","1","0.3","no-visualization","500","300","500","1.922","3.644","0.3157219110699848","true"
"426","6","1","0.3","no-visualization","500","300","500","1.684","3.57","0.3140322655309693","true"
"429","9","1","0.3","no-visualization","500","300","500","2.218","3.622","0.3235626812455425","true"
"428","8","1","0.3","no-visualization","500","300","500","1.968","3.654","0.32388260712999584","true"
"431","1","1","0.4","no-visualization","500","300","500","1","3.604","0.2254112535064079","true"
"432","2","1","0.4","no-visualization","500","300","500","1.226","3.76","0.3310382075471704","true"
"430","10","1","0.3","no-visualization","500","300","500","2.21","3.526","0.3243434255951306","true"
"433","3","1","0.4","no-visualization","500","300","500","1.38","3.58","0.3502929571563252","true"
"434","4","1","0.4","no-visualization","500","300","500","1.538","3.616","0.36878303476795327","true"
"435","5","1","0.4","no-visualization","500","300","500","1.584","3.684","0.3672851249020803","true"
"436","6","1","0.4","no-visualization","500","300","500","1.68","3.666","0.3754094445130453","true"
"437","7","1","0.4","no-visualization","500","300","500","1.982","3.58","0.4048192844378542","true"
"439","9","1","0.4","no-visualization","500","300","500","2.194","3.67","0.38456168427306336","true"
"441","1","1","0.5","no-visualization","500","300","500","1","3.584","0.2530629263893065","true"
"438","8","1","0.4","no-visualization","500","300","500","2.09","3.546","0.3904824233223089","true"
"440","10","1","0.4","no-visualization","500","300","500","2.344","3.496","0.3865675622048491","true"
"442","2","1","0.5","no-visualization","500","300","500","1.336","3.776","0.40389609573985547","true"
"443","3","1","0.5","no-visualization","500","300","500","1.502","3.778","0.446060078930227","true"
"444","4","1","0.5","no-visualization","500","300","500","1.646","3.704","0.43861674748940427","true"
"445","5","1","0.5","no-visualization","500","300","500","1.696","3.664","0.4444068664357779","true"
"446","6","1","0.5","no-visualization","500","300","500","1.896","3.824","0.4504164293209415","true"
"447","7","1","0.5","no-visualization","500","300","500","1.872","3.732","0.46637147286821723","true"
