"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/25/2024 22:08:12:429 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"2782","2","1","1.75","no-visualization","500","300","500","1.502","3.686","0.36984525961478465","true"
"2780","10","1","1.5","no-visualization","500","300","500","2.552","3.704","0.5281784347032424","true"
"2783","3","1","1.75","no-visualization","500","300","500","1.816","3.642","0.4549826362158931","true"
"2784","4","1","1.75","no-visualization","500","300","500","2.056","3.71","0.4996572704561028","true"
"2785","5","1","1.75","no-visualization","500","300","500","2.056","3.782","0.4845322632700044","true"
"2786","6","1","1.75","no-visualization","500","300","500","2.152","3.756","0.48426155047356095","true"
"2787","7","1","1.75","no-visualization","500","300","500","2.236","3.738","0.49385291438979945","true"
"2788","8","1","1.75","no-visualization","500","300","500","2.328","3.842","0.5021676198856136","true"
"2789","9","1","1.75","no-visualization","500","300","500","2.384","3.804","0.5045574003641726","true"
"2791","1","1","2","no-visualization","500","300","500","1","3.518","0.38724846394832074","true"
"2792","2","1","2","no-visualization","500","300","500","1.46","3.584","0.40559303721488604","true"
"2790","10","1","1.75","no-visualization","500","300","500","2.472","3.746","0.5099636798411843","true"
"2793","3","1","2","no-visualization","500","300","500","1.904","3.776","0.4493063163994596","true"
"2794","4","1","2","no-visualization","500","300","500","2.012","3.788","0.4859853419524846","true"
"2795","5","1","2","no-visualization","500","300","500","2.048","3.82","0.4814288289764812","true"
"2796","6","1","2","no-visualization","500","300","500","2.198","3.756","0.4938026433215757","true"
"2797","7","1","2","no-visualization","500","300","500","2.258","3.63","0.5109185969556589","true"
"2798","8","1","2","no-visualization","500","300","500","2.346","3.822","0.5066438777660693","true"
"2799","9","1","2","no-visualization","500","300","500","2.538","3.886","0.5253545665471419","true"
"2800","10","1","2","no-visualization","500","300","500","2.478","3.648","0.5055585981774496","true"
"2801","1","1","0.25","no-visualization","500","300","500","1","3.756","0.25265147162101786","true"
"2802","2","1","0.25","no-visualization","500","300","500","1.142","3.65","0.26925851824498975","true"
"2803","3","1","0.25","no-visualization","500","300","500","1.358","3.686","0.29983582715704127","true"
"2804","4","1","0.25","no-visualization","500","300","500","1.4","3.77","0.2971329648343448","true"
"2806","6","1","0.25","no-visualization","500","300","500","1.826","3.586","0.31440500720062076","true"
"2805","5","1","0.25","no-visualization","500","300","500","1.478","3.608","0.2946008744534669","true"
"2807","7","1","0.25","no-visualization","500","300","500","1.904","3.562","0.31919980812516174","true"
"2811","1","1","0.5","no-visualization","500","300","500","1","3.586","0.2550536170619282","true"
"2809","9","1","0.25","no-visualization","500","300","500","2.174","3.612","0.3024156990414181","true"
"2810","10","1","0.25","no-visualization","500","300","500","2.358","3.596","0.3261037313432836","true"
"2808","8","1","0.25","no-visualization","500","300","500","2.014","3.668","0.31049668823753385","true"
"2812","2","1","0.5","no-visualization","500","300","500","1.338","3.652","0.411852471687334","true"
"2813","3","1","0.5","no-visualization","500","300","500","1.418","3.684","0.4129785454794712","true"
"2814","4","1","0.5","no-visualization","500","300","500","1.614","3.882","0.47102397997105205","true"
"2815","5","1","0.5","no-visualization","500","300","500","1.688","3.772","0.4465134995191951","true"
"2818","8","1","0.5","no-visualization","500","300","500","2.134","3.676","0.4636900024563991","true"
"2816","6","1","0.5","no-visualization","500","300","500","1.8","3.636","0.45268352290193653","true"
"2817","7","1","0.5","no-visualization","500","300","500","2.02","3.622","0.4775070886910648","true"
"2820","10","1","0.5","no-visualization","500","300","500","2.33","3.71","0.4765660409999134","true"
"2819","9","1","0.5","no-visualization","500","300","500","2.322","3.752","0.4756578677285603","true"
"2821","1","1","0.75","no-visualization","500","300","500","1","3.606","0.2674825789529647","true"
"2822","2","1","0.75","no-visualization","500","300","500","1.412","3.552","0.3949402635761754","true"
"2823","3","1","0.75","no-visualization","500","300","500","1.586","3.618","0.4388006603615202","true"
"2824","4","1","0.75","no-visualization","500","300","500","1.666","3.636","0.43282499591909457","true"
"2825","5","1","0.75","no-visualization","500","300","500","1.83","3.67","0.44869597115732773","true"
"2826","6","1","0.75","no-visualization","500","300","500","2.042","3.644","0.45550331487145534","true"
"2829","9","1","0.75","no-visualization","500","300","500","2.146","3.602","0.46622402079883646","true"
"2827","7","1","0.75","no-visualization","500","300","500","2.03","3.6","0.48547844106160865","true"
"2830","10","1","0.75","no-visualization","500","300","500","2.444","3.546","0.4713807979927989","true"
"2828","8","1","0.75","no-visualization","500","300","500","2.12","3.748","0.4719558854464046","true"
"2831","1","1","1","no-visualization","500","300","500","1","3.694","0.32694732234058077","true"
"2832","2","1","1","no-visualization","500","300","500","1.45","3.568","0.3722933153160758","true"
"2833","3","1","1","no-visualization","500","300","500","1.67","3.682","0.45647433088865635","true"
"2834","4","1","1","no-visualization","500","300","500","1.816","3.548","0.45856513087402423","true"
"2835","5","1","1","no-visualization","500","300","500","1.876","3.752","0.4600521827411172","true"
"2836","6","1","1","no-visualization","500","300","500","2.028","3.546","0.4771383545266815","true"
"2837","7","1","1","no-visualization","500","300","500","2.008","3.622","0.4803169853425978","true"
"2839","9","1","1","no-visualization","500","300","500","2.162","3.718","0.48068264407535416","true"
"2838","8","1","1","no-visualization","500","300","500","2.178","3.706","0.48062485333333355","true"
"2841","1","1","1.25","no-visualization","500","300","500","1","3.468","0.34174434904876544","true"
"2840","10","1","1","no-visualization","500","300","500","2.306","3.784","0.4740943091127227","true"
"2842","2","1","1.25","no-visualization","500","300","500","1.45","3.646","0.365903135755258","true"
"2843","3","1","1.25","no-visualization","500","300","500","1.686","3.644","0.45021330755598504","true"
"2844","4","1","1.25","no-visualization","500","300","500","1.744","3.526","0.4603364468434637","true"
"2845","5","1","1.25","no-visualization","500","300","500","1.872","3.744","0.45842570300347","true"
"2846","6","1","1.25","no-visualization","500","300","500","2.064","3.642","0.46793632943866154","true"
"2848","8","1","1.25","no-visualization","500","300","500","2.138","3.7","0.48441862532095575","true"
"2849","9","1","1.25","no-visualization","500","300","500","2.312","3.622","0.474786201070121","true"
"2847","7","1","1.25","no-visualization","500","300","500","2.214","3.85","0.48846205031175005","true"
"2850","10","1","1.25","no-visualization","500","300","500","2.386","3.44","0.48816189413660566","true"
"2851","1","1","1.5","no-visualization","500","300","500","1","3.684","0.33432566397159413","true"
"2852","2","1","1.5","no-visualization","500","300","500","1.504","3.724","0.3531367049931659","true"
"2853","3","1","1.5","no-visualization","500","300","500","1.914","3.73","0.48549838017686725","true"
"2854","4","1","1.5","no-visualization","500","300","500","1.934","3.746","0.4865087333419588","true"
"2855","5","1","1.5","no-visualization","500","300","500","1.972","3.696","0.49395330536292664","true"
"2856","6","1","1.5","no-visualization","500","300","500","2.184","3.642","0.5082812852181519","true"
"2858","8","1","1.5","no-visualization","500","300","500","2.292","3.812","0.4989602567041026","true"
"2859","9","1","1.5","no-visualization","500","300","500","2.45","3.768","0.5339075411151225","true"
"2857","7","1","1.5","no-visualization","500","300","500","2.206","3.664","0.5013515884743255","true"
"2860","10","1","1.5","no-visualization","500","300","500","2.438","3.694","0.5072277173037536","true"
"2861","1","1","1.75","no-visualization","500","300","500","1","3.47","0.3525502613652419","true"
"2862","2","1","1.75","no-visualization","500","300","500","1.47","3.662","0.359918387068435","true"
"2863","3","1","1.75","no-visualization","500","300","500","1.884","3.786","0.4844936119947358","true"
"2864","4","1","1.75","no-visualization","500","300","500","1.92","3.738","0.4625024676002086","true"
"2866","6","1","1.75","no-visualization","500","300","500","2.122","3.694","0.49024629730576097","true"
"2865","5","1","1.75","no-visualization","500","300","500","2.048","3.772","0.4916345270094512","true"
"2868","8","1","1.75","no-visualization","500","300","500","2.382","3.778","0.518196294884876","true"
"2869","9","1","1.75","no-visualization","500","300","500","2.386","3.738","0.49786717889959764","true"
"2867","7","1","1.75","no-visualization","500","300","500","2.146","3.742","0.4953217402966058","true"
"2870","10","1","1.75","no-visualization","500","300","500","2.686","3.71","0.5269279840292191","true"
"2871","1","1","2","no-visualization","500","300","500","1","3.722","0.38600038715609675","true"
"2872","2","1","2","no-visualization","500","300","500","1.47","3.578","0.43934559024301456","true"
"2873","3","1","2","no-visualization","500","300","500","1.866","3.782","0.47382164276401595","true"
"2874","4","1","2","no-visualization","500","300","500","1.996","3.786","0.47370995473233907","true"
"2875","5","1","2","no-visualization","500","300","500","2.074","3.684","0.4905220432731413","true"
"2876","6","1","2","no-visualization","500","300","500","2.142","3.676","0.5002268041237112","true"
"2877","7","1","2","no-visualization","500","300","500","2.234","3.87","0.5044101003454514","true"
"2879","9","1","2","no-visualization","500","300","500","2.446","3.672","0.5096957939627057","true"
"2878","8","1","2","no-visualization","500","300","500","2.322","3.858","0.5065948788099004","true"
"2880","10","1","2","no-visualization","500","300","500","2.668","3.646","0.5264029079778069","true"
"2881","1","1","0.25","no-visualization","500","300","500","1","3.524","0.24319872926226635","true"
"2882","2","1","0.25","no-visualization","500","300","500","1.184","3.44","0.28365736557099985","true"
"2883","3","1","0.25","no-visualization","500","300","500","1.352","3.708","0.30732484349847944","true"
"2884","4","1","0.25","no-visualization","500","300","500","1.454","3.718","0.30428028334460544","true"
"2886","6","1","0.25","no-visualization","500","300","500","1.698","3.624","0.30058715731914565","true"
"2885","5","1","0.25","no-visualization","500","300","500","1.656","3.658","0.309092704776591","true"
"2887","7","1","0.25","no-visualization","500","300","500","1.81","3.602","0.31690197542850757","true"
"2888","8","1","0.25","no-visualization","500","300","500","2.018","3.616","0.3118265800443126","true"
"2889","9","1","0.25","no-visualization","500","300","500","2.176","3.452","0.32306681350954464","true"
"2890","10","1","0.25","no-visualization","500","300","500","2.382","3.716","0.31291294239214645","true"
"2891","1","1","0.5","no-visualization","500","300","500","1","3.514","0.25405131548311977","true"
"2892","2","1","0.5","no-visualization","500","300","500","1.328","3.762","0.40694834759665766","true"
"2893","3","1","0.5","no-visualization","500","300","500","1.48","3.74","0.42957276272945194","true"
"2896","6","1","0.5","no-visualization","500","300","500","1.864","3.768","0.44911430208134434","true"
"2895","5","1","0.5","no-visualization","500","300","500","1.756","3.65","0.4451273524003288","true"
"2897","7","1","0.5","no-visualization","500","300","500","2.002","3.896","0.4667237387903455","true"
"2894","4","1","0.5","no-visualization","500","300","500","1.642","3.768","0.43732335306177667","true"
"2898","8","1","0.5","no-visualization","500","300","500","2.168","3.728","0.478941216187703","true"
"2899","9","1","0.5","no-visualization","500","300","500","2.186","3.702","0.4619651839014059","true"
"2900","10","1","0.5","no-visualization","500","300","500","2.308","3.798","0.47350415672071744","true"
"2901","1","1","0.75","no-visualization","500","300","500","1","3.514","0.2649266508264815","true"
"2902","2","1","0.75","no-visualization","500","300","500","1.488","3.78","0.40197022748715805","true"
"2903","3","1","0.75","no-visualization","500","300","500","1.546","3.622","0.4325690738699004","true"
"2904","4","1","0.75","no-visualization","500","300","500","1.746","3.596","0.46107933625547926","true"
"2906","6","1","0.75","no-visualization","500","300","500","1.85","3.746","0.4583686269715127","true"
